user_id,year,genre,playtime
Alphix1,2015,Action,475
Altair6681,2014,Action,140
Altair6681,2015,Action,280
Aluriana,2015,Strategy,1918
Alzahar,2014,Action,609
Ambush3,2015,Action,24
Ameerthetrickster,2015,Indie,20038
Ameerthetrickster,2015,Simulation,20038
Amotinus,2015,Indie,1199
Amotinus,2015,Simulation,1199
Andraison,2015,Action,83
Andromnicus,2013,Action,8
Andromnicus,2014,Action,2
Ands15,2015,Indie,1728
Ands15,2015,Simulation,1728
Andydds,2013,Action,2750
Anglagon,2015,Indie,21258
Anglagon,2015,Simulation,21258
Angon,2013,Indie,75
Angon,2013,Simulation,75
Angrovar,2014,Indie,1160
Angrovar,2014,Simulation,1160
Anhus,2015,Indie,4647
Anhus,2015,Simulation,4647
Animax117,2013,Action,1056
Another_pie,2014,Action,11
Anthemion,2014,Indie,4947
Anthemion,2014,Simulation,4947
Anthemion,2015,Indie,9894
Anthemion,2015,Simulation,9894
Anthony03308,2014,Action,600
Anthonybasso,2014,Action,122
Apachehavoc,2014,Indie,844
Apachehavoc,2014,Simulation,844
Apedophileatyohouse,2015,Action,15496
Aperturenc,2014,Action,1
Aragnum,2014,Action,56
Aragnum,2015,Action,112
Aragorn54321,2015,Indie,197
Aragorn54321,2015,Simulation,197
Arcanoth,2015,Action,0
Archangel768,2014,Action,4042
Archanoid,2014,Action,18
Archnox,2013,Action,0
Archnox,2013,Adventure,0
Archnox,2013,Casual,0
Archnox,2013,Free to play,0
Archnox,2013,Indie,0
Argentomanwe,2014,Action,475
Arishaz,2014,Indie,8844
Arishaz,2014,Simulation,8844
Arishaz,2015,Indie,8844
Arishaz,2015,Simulation,8844
Arkexes,2014,Action,38
Arkvoir,2015,Indie,829
Arkvoir,2015,Simulation,829
Armedxxp,2015,Action,105
Arpek,2014,Action,13684
Array71,2014,Action,141
Arshar,2014,Indie,34995
Arshar,2014,Simulation,34995
Arthur3297,2015,Action,67
Artorias-,2014,Indie,2064
Artorias-,2014,Simulation,2064
Asensfinakullar,2015,Action,2332
Ash1261,2015,Indie,2574
Ash1261,2015,Simulation,2574
Assasindie,2014,Action,169
Assasindie,2015,Action,169
Astrelt,2012,Action,1
Astrelt,2014,Action,3
Astrelt,2015,Action,5
Astremi,2014,Indie,2279
Astremi,2014,Simulation,2279
Astrona,2013,Action,0
Astrona,2015,Action,0
Asunabubba,2014,Action,88
Asyamercilicious,2015,Indie,405076
Asyamercilicious,2015,Simulation,405076
Atomic1244,2014,Indie,627
Atomic1244,2014,Simulation,627
Auralux,2013,Action,0
Auralux,2014,Action,0
Aurora99,2014,Indie,5850
Aurora99,2014,Simulation,5850
Aurora99,2015,Indie,3510
Aurora99,2015,Simulation,3510
Ausmetal,2014,Action,30
Aussiefella_69,2015,Indie,1
Aussiefella_69,2015,Simulation,1
Austisticfuck,2014,Indie,3623
Austisticfuck,2014,Simulation,3623
Austra1ia,2012,Action,965
Austra1ia,2013,Action,965
Aviatorch,2014,Indie,51368
Aviatorch,2014,Simulation,51368
Avrixs,2014,Indie,155
Avrixs,2014,Strategy,155
Avrixs,2015,Indie,155
Avrixs,2015,Strategy,155
Awesomeman204,2013,Action,21
Awesomeman204,2014,Action,21
Awesomeman204,2015,Action,84
Awesomised,2015,Indie,15118
Awesomised,2015,Simulation,15118
Awobabobbob,2014,Strategy,0
Axt5,2015,Indie,250
Axt5,2015,Simulation,250
Axys79,2014,Action,0
Axys79,2015,Action,0
Axzothrift,2015,Indie,1110
Axzothrift,2015,Simulation,1110
Ayrtanium100,2013,Indie,70
Ayrtanium100,2013,Simulation,70
Azgrai,2013,Indie,1916
Azgrai,2013,Simulation,1916
Azgrai,2014,Indie,3832
Azgrai,2014,Simulation,3832
Azisan,2014,Action,0
Azrafael,2013,Action,0
Azzamacazza,2013,Action,10580
Azzamacazza,2014,Action,2116
Azzanation,2014,Action,1723
Azzanation,2015,Action,3446
Baaakkaaa,2015,Action,16953
Badly306,2014,Action,573
Badly306,2014,Indie,573
Badly306,2014,Rpg,573
Badregase,2014,Action,963
Baileaf,2014,Action,336
Baileaf,2015,Action,224
Bakuhteh,2014,Indie,159933
Bakuhteh,2014,Simulation,159933
Bananasbananas,2014,Action,765
Bananasbananas,2015,Action,3060
Banditx0r,2014,Action,0
Bankerz,2013,Indie,5715
Bankerz,2013,Simulation,5715
Bankerz,2015,Indie,5715
Bankerz,2015,Simulation,5715
Barbozabrasil,2014,Action,177
Baronlord,2012,Action,2928
Baronlord,2013,Action,8784
Barridos,2014,Action,2418
Bartlewomu,2015,Action,360
Bashmygash,2015,Indie,4086
Bashmygash,2015,Simulation,4086
Bashrrr,2014,Action,1816
Batman4040,2015,Indie,6771
Batman4040,2015,Simulation,6771
Batmanmotherfucker,2012,Action,0
Batmanmotherfucker,2013,Action,0
Batthew,2014,Strategy,1958
Bawst,2012,Action,182
Bawst,2013,Action,182
Bawst,2015,Action,182
Bayne51,2013,Rpg,0
Bazzui,2014,Indie,3282
Bazzui,2014,Simulation,3282
Beachy40,2014,Adventure,656
Beachy40,2014,Casual,656
Beachy40,2014,Indie,656
Bearomite,2014,Action,41519
Beast_m0de,2014,Action,270
Beast_m0de,2015,Action,270
Beddington,2015,Action,379
Beeplmao,2012,Action,60
Beeplmao,2013,Action,180
Beeplmao,2014,Action,240
Beeplmao,2015,Action,60
Benlord101,2014,Action,364
Benlord101,2015,Action,91
Benny3888,2014,Action,275
Bennysaputra,2015,Action,24336
Berserklejerker,2015,Indie,20913
Berserklejerker,2015,Simulation,20913
Bestsonaau,2015,Action,9
Bestyzazaka,2014,Action,249
Betmun,2014,Action,543
Bhulb,2014,Action,5
Biatchplz,2014,Action,0
Bigmama1,2014,Indie,10478
Bigmama1,2014,Simulation,10478
Bigojones,2014,Indie,11688
Bigojones,2014,Simulation,11688
Bigojones,2015,Indie,5844
Bigojones,2015,Simulation,5844
Bigzy,2014,Action,1323
Bigzy,2015,Action,441
Bladeking68,2015,Action,26
Blahmatron,2015,Action,0
Blakethesex,2010,Action,812
Blakethesex,2014,Action,812
Blakethesex,2015,Action,1624
Blarst,2014,Indie,2677
Blarst,2014,Simulation,2677
Blaze349,2014,Indie,384
Blaze349,2014,Simulation,384
Blaziiken,2014,Action,158
Bleeq,2015,Indie,973
Bleeq,2015,Simulation,973
Blew72,2013,Action,3
Blitzboom01,2014,Action,720
Blitzboom01,2015,Action,1080
Block14,2014,Action,0
Block14,2015,Action,0
Blokniper,2012,Action,0
Blokniper,2014,Action,0
Bloodknight132,2014,Action,2330
Bloodsmoonify,2014,Indie,2416
Bloodsmoonify,2014,Simulation,2416
Bluegills,2012,Action,0
Bluegills,2013,Action,0
Bluegills,2014,Action,0
Bluehalomango,2014,Action,2
Blueninja_101,2014,Indie,4121
Blueninja_101,2014,Simulation,4121
Bluewolf279,2015,Casual,381
Bluezap1,2015,Action,0
Bo0zle,2015,Action,140
Boahwaji,2013,Strategy,1073
Boahwaji,2014,Strategy,3219
Bobyzola,2015,Indie,369772
Bobyzola,2015,Simulation,369772
Bocow,2013,Action,164
Bogers69,2013,Indie,0
Bogers69,2013,Simulation,0
Bogus88,2011,Action,0
Bogus88,2014,Action,0
Bogus88,2015,Action,0
Bonesdontrattlethem,2014,Action,101
Bongbee,2014,Action,452
Bongholio,2014,Action,7038
Bonkbonkerson,2013,Action,17
Bonkbonkerson,2014,Action,17
Bonkbonkerson,2015,Action,17
Boracks,2013,Indie,1406
Boracks,2013,Simulation,1406
Bowmore,2011,Action,200
Bowmore,2012,Action,100
Bowmore,2013,Action,200
Bowmore,2015,Action,200
Br0wni3,2015,Action,125
Bradleyrit,2013,Indie,4022
Bradleyrit,2013,Simulation,4022
Bradstuffer,2013,Strategy,264
Bradstuffer,2014,Strategy,264
Brain_muncher,2014,Action,946
Brbarbera,2014,Action,0
Breadi,2015,Action,879
Breakercsyoyo,2014,Indie,639
Breakercsyoyo,2014,Simulation,639
Brewl,2014,Action,2386
Brighty__,2014,Action,7514
Brighty__,2014,Adventure,7514
Brighty__,2014,Indie,7514
Brighty__,2014,Rpg,7514
Brismo,2013,Action,1448
Brocolie8,2015,Action,1467
Brojomojo,2014,Action,1546
Bubblepowa_x,2014,Action,32
Buccatai,2014,Action,192
Buccatai,2014,Adventure,192
Buccatai,2014,Casual,192
Buccatai,2014,Indie,192
Buccatai,2014,Rpg,192
Buccatai,2014,Strategy,192
Buhmann,2013,Action,3055
Bukky,2014,Indie,0
Bullgull,2015,Action,118
Burpingferet,2014,Indie,8132
Burpingferet,2014,Simulation,8132
Busterfool,2013,Action,0
Buttole,2014,Indie,31404
Buttole,2014,Simulation,31404
C0neyboy,2012,Action,271
C38_76_88,2013,Action,2439
C38_76_88,2015,Action,2439
C592,2015,Action,1815
Cab117,2013,Action,58
Cab117,2015,Action,87
Cabjoy,2014,Action,102
Caesar3z,2015,Indie,32
Caesar3z,2015,Simulation,32
Cakeopan,2012,Indie,6387
Cakeopan,2012,Simulation,6387
Calem8,2014,Action,1966
Calepp,2012,Action,27855
Calesti,2012,Action,950
Calesti,2013,Action,950
Caliace,2015,Action,35694
Cam521994,2013,Action,160
Cam521994,2014,Action,160
Camzarg,2014,Indie,27822
Camzarg,2014,Simulation,27822
Capscain,2014,Action,4
Capscain,2015,Action,6
Carlitosclabounclavito,2014,Indie,9389
Carlitosclabounclavito,2014,Simulation,9389
Carlitosclabounclavito,2015,Indie,9389
Carlitosclabounclavito,2015,Simulation,9389
Carlos926,2013,Action,0
Carlos926,2013,Indie,0
Carlos926,2014,Action,0
Carlos926,2014,Indie,0
Carlos926,2015,Action,0
Carlos926,2015,Indie,0
Cartrz,2013,Action,148
Cartrz,2014,Action,148
Casper11243,2014,Action,156
Caveknight5,2014,Indie,16727
Caveknight5,2014,Simulation,16727
Celatum,2012,Action,421
Celerius,2014,Action,3833
Chamusco,2014,Indie,2043
Chamusco,2014,Simulation,2043
Chazar_90,2014,Action,0
Cheezles,2013,Action,366
Chellyyyyyy,2013,Action,4741
Chellyyyyyy,2014,Action,4741
Chellyyyyyy,2015,Action,14223
Cheubajjang,2014,Action,164
Cheubajjang,2014,Adventure,164
Cheubajjang,2014,Indie,164
Cheubajjang,2014,Rpg,164
Chezburgar7300,2013,Rpg,0
Chezburgar7300,2014,Rpg,0
Chezburgar7300,2015,Rpg,0
Chickety,2015,Indie,7592
Chickety,2015,Simulation,7592
Chinnigan,2014,Action,270
Chirox21,2013,Action,2980
Chirox21,2014,Action,2980
Chivz,2013,Action,104
Chivz,2014,Action,104
Chocchipfudge,2013,Action,806
Chocolateness,2014,Action,1470
Chocolateness,2015,Action,2205
Chompbob,2014,Action,0
Chrisfred10,2014,Indie,303
Chrisfred10,2014,Simulation,303
Christpastor,2014,Action,1062
Chubiful,2015,Indie,0
Chunkmonky7,2014,Indie,2808
Chunkmonky7,2014,Simulation,2808
Cibsy,2013,Action,11514
Cjixeres,2013,Action,22
Clankrocks,2015,Action,0
Clarkos,2013,Action,292
Clawz3z,2014,Indie,598
Clawz3z,2014,Simulation,598
Cleze,2013,Indie,12807
Cleze,2013,Simulation,12807
Cleze,2015,Indie,64035
Cleze,2015,Simulation,64035
Clinkzton,2014,Action,3183
Clinkzton,2015,Action,2122
Cloakedhero,2014,Indie,2701
Cloakedhero,2014,Simulation,2701
Cloudarrahea,2015,Action,114
Cluescroller,2015,Action,2208
Cobain76,2012,Action,3
Cobain76,2014,Action,3
Coctopuss,2015,Action,451
Code_29,2015,Action,23
Codeliteback,2015,Action,75
Codstar30,2014,Indie,34237
Codstar30,2014,Simulation,34237
Cokemania,2012,Action,214
Cokemania,2014,Action,642
Coldaniel,2014,Indie,7727
Coldaniel,2014,Simulation,7727
Coldaniel,2015,Indie,7727
Coldaniel,2015,Simulation,7727
Colidos,2014,Action,14
Conkaface,2014,Action,16
Connorispurple,2014,Indie,19760
Connorispurple,2014,Simulation,19760
Coolmouse,2014,Action,552
Coolurldude,2014,Indie,1874
Coolurldude,2014,Simulation,1874
Corber,2012,Action,0
Coreyt549,2014,Action,2646
Coreyt549,2014,Free to play,2646
Coreyt549,2014,Indie,2646
Coreyt549,2014,Massively multiplayer,2646
Coreyt549,2015,Action,882
Coreyt549,2015,Free to play,882
Coreyt549,2015,Indie,882
Coreyt549,2015,Massively multiplayer,882
Cornivore11,2014,Action,81
Corvus_bellator,2014,Indie,353
Corvus_bellator,2014,Simulation,353
Cosmonaut123456789,2014,Action,1378
Cosmonaut123456789,2015,Action,689
Crackleking76,2012,Action,180
Crackleking76,2013,Action,180
Crafe,2014,Strategy,0
Crafe,2015,Strategy,0
Crapgasm,2013,Indie,1926
Crapgasm,2013,Simulation,1926
Crapgasm,2014,Indie,642
Crapgasm,2014,Simulation,642
Crapgasm,2015,Indie,642
Crapgasm,2015,Simulation,642
Crashersupreme,2013,Indie,1558
Crashersupreme,2013,Simulation,1558
Crashersupreme,2014,Indie,4674
Crashersupreme,2014,Simulation,4674
Crashersupreme,2015,Indie,3116
Crashersupreme,2015,Simulation,3116
Crazymac123,2013,Action,3985
Crazymac123,2014,Action,11955
Croosoe,2013,Action,361
Croosoe,2014,Action,722
Cropmy5,2013,Action,145
Cropmy5,2013,Adventure,145
Crow836,2013,Indie,4504
Crow836,2013,Simulation,4504
Crudetasmanian,2013,Action,0
Crunchlaw,2014,Indie,10623
Crunchlaw,2014,Simulation,10623
Crusaders,2013,Indie,96552
Crusaders,2013,Simulation,96552
Cryotechnic68,2015,Indie,3918
Cryotechnic68,2015,Simulation,3918
Cryptonial,2014,Indie,7762
Cryptonial,2014,Simulation,7762
Crysis3,2012,Indie,12817
Crysis3,2012,Simulation,12817
Cubichair,2014,Action,14
Cubichair,2015,Action,7
Customurl1,2014,Indie,18087
Customurl1,2014,Simulation,18087
Cybs,2014,Action,0
Cybs,2015,Action,0
Cydran,2014,Action,176
Cystrade,2014,Action,946
D3athytrap,2014,Indie,4782
D3athytrap,2014,Simulation,4782
D_55,2015,Indie,1216
D_55,2015,Simulation,1216
Daaaaracon,2014,Indie,3
Daaaaracon,2014,Simulation,3
Daaannns,2012,Action,588
Daaannns,2013,Action,294
Dabeh,2015,Action,144
Dacstar763,2013,Indie,11432
Dacstar763,2013,Simulation,11432
Dacstar763,2014,Indie,11432
Dacstar763,2014,Simulation,11432
Dada734,2014,Action,130
Dada734,2015,Action,130
Dagonlevel5,2014,Action,100
Dagonlevel5,2015,Action,100
Dahappypanda,2013,Indie,5778
Dahappypanda,2013,Simulation,5778
Dahappypanda,2014,Indie,5778
Dahappypanda,2014,Simulation,5778
Damnniggaz,2013,Action,11329
Dankscopingmemes911,2013,Indie,1830
Dankscopingmemes911,2013,Simulation,1830
Dankscopingmemes911,2014,Indie,915
Dankscopingmemes911,2014,Simulation,915
Dankyew,2014,Indie,4590
Dankyew,2014,Simulation,4590
Dankyew,2015,Indie,4590
Dankyew,2015,Simulation,4590
Danny4201,2013,Action,784
Danny4201,2014,Action,392
Danoli3,2013,Action,2060
Danoli3,2014,Action,2060
Dansnaith,2014,Action,2312
Dante69123,2014,Indie,92559
Dante69123,2014,Simulation,92559
Dante69123,2015,Indie,92559
Dante69123,2015,Simulation,92559
Dantress,2015,Action,420
Danzi754,2014,Action,51
Danzi754,2015,Action,51
Darell3,2014,Action,34288
Darkfuji,2015,Action,0
Darkjet15,2014,Action,2892
Darkjet15,2015,Action,482
Darkness211,2015,Action,34
Darknight234,2013,Action,206
Darknight234,2014,Action,103
Darkos___,2014,Indie,10673
Darkos___,2014,Simulation,10673
Darkyellowz,2014,Action,1881
Darth_mat,2015,Action,867
Darthlambrou,2013,Action,0
Darthlambrou,2013,Rpg,0
Darthlambrou,2014,Action,0
Darthlambrou,2014,Rpg,0
Darwin420,2014,Action,0
Dascuugen,2014,Action,0
Dascuugen,2015,Action,0
Dashse,2014,Indie,2819
Dashse,2014,Simulation,2819
Dazie,2015,Action,214
Deadly909,2014,Indie,444
Deadly909,2014,Simulation,444
Deadpool996,2013,Action,2082
Deadpool996,2014,Action,2082
Dearmean992,2014,Indie,1107
Dearmean992,2014,Simulation,1107
Death159951,2015,Action,354
Deepadeep,2015,Indie,35265
Deepadeep,2015,Simulation,35265
Deflaborator,2013,Action,295
Delcari2,2015,Action,8019
Delphaeus,2014,Action,9444
Deludere,2014,Action,972
Deludere,2015,Action,486
Demalice,2015,Action,105
Demkriticz,2015,Indie,7498
Demkriticz,2015,Simulation,7498
Denroxyou,2013,Action,2548
Denroxyou,2014,Action,5096
Denzham,2012,Action,156186
Denzham,2015,Action,468558
Dereckstyles,2014,Indie,818
Dereckstyles,2014,Simulation,818
Derp-e,2015,Indie,174
Derp-e,2015,Simulation,174
Derplexity,2011,Action,271
Destroyr_117,2014,Action,53
Detective_bot,2015,Indie,7412
Detective_bot,2015,Simulation,7412
Deven_05,2014,Indie,8557
Deven_05,2014,Simulation,8557
Devgru101,2014,Action,1496
Device600,2015,Action,71
Devilmoo11,2015,Action,1
Devmabby,2014,Action,2265
Devmabby,2015,Action,1510
Dfeneck,2011,Action,182
Dfeneck,2012,Action,182
Diabolum,2015,Action,1695
Dickpotato,2013,Action,441
Diddoms,2014,Indie,364
Diddoms,2014,Simulation,364
Dimah36,2014,Action,1
Dimmerworld,2015,Action,186
Discoflw,2014,Action,282
Discoflw,2015,Action,564
Dividolp,2013,Action,18
Djangod,2015,Indie,2687
Djangod,2015,Simulation,2687
Doglover12,2014,Action,585
Dolanito500,2015,Indie,3398
Dolanito500,2015,Simulation,3398
Dolfinius,2015,Action,4
Dolphinquack,2013,Action,238
Dom2364,2014,Action,147
Donaeman,2015,Action,61
Donkey555,2014,Action,18021
Doobuboo,2014,Indie,8517
Doobuboo,2014,Simulation,8517
Doobuboo,2015,Indie,17034
Doobuboo,2015,Simulation,17034
Doomsdayvirus1,2014,Action,988
Doomsdayvirus1,2014,Simulation,988
Doomsdayvirus1,2014,Strategy,988
Doritatos,2014,Action,876
Doughritos,2014,Action,126
Dplayedition,2014,Action,96
Dplayedition,2015,Action,16
Dracaerys,2015,Action,5
Dragim,2012,Action,0
Dragim,2014,Action,0
Dragim,2015,Action,0
Dragonitesunite,2015,Action,35
Dragonswift55,2015,Indie,23098
Dragonswift55,2015,Simulation,23098
Dragonzarefriendly,2013,Action,64
Dragonzarefriendly,2015,Action,64
Dramiken,2013,Indie,643
Dramiken,2013,Simulation,643
Dramiken,2014,Indie,1929
Dramiken,2014,Simulation,1929
Dramiken,2015,Indie,1286
Dramiken,2015,Simulation,1286
Draydian,2015,Action,20
Draydian,2015,Indie,20
Draydian,2015,Sports,20
Draydian,2015,Strategy,20
Drewmatic,2013,Indie,97
Drewmatic,2013,Strategy,97
Drewmatic,2014,Indie,388
Drewmatic,2014,Strategy,388
Drewstir,2014,Action,69
Drhismario123,2013,Action,72
Driigaran,2015,Action,254
Drizzykitten,2013,Action,306
Drocadile,2015,Indie,244140
Drocadile,2015,Simulation,244140
Droleee,2014,Action,9200
Droleee,2015,Action,9200
Drslap,2013,Indie,1531
Drslap,2013,Simulation,1531
Dubzayyy,2014,Action,8
Duchvelka,2013,Rpg,0
Duckintins,2015,Action,279
Duckuy,2013,Action,315
Dunaway,2014,Action,0
Durbles,2013,Indie,12934
Durbles,2013,Simulation,12934
Durbles,2014,Indie,25868
Durbles,2014,Simulation,25868
Durbles,2015,Indie,12934
Durbles,2015,Simulation,12934
Duskems,2014,Action,333
Duskerno,2014,Action,1138
Dustweaver,2014,Indie,115
Dustweaver,2014,Simulation,115
Dwash,2014,Action,0
Dwash,2015,Action,0
Dylbugs,2015,Action,0
Dylbugs,2015,Rpg,0
Dyllz,2014,Action,418
Dythoras,2014,Action,495
Dythoras,2015,Action,495
Eamonne,2014,Indie,2280
Eamonne,2014,Simulation,2280
Ebolaassnigga,2015,Action,7
Ebolyn,2014,Indie,2013
Ebolyn,2014,Simulation,2013
Eclairz,2014,Action,27
Edddddddddddddddddddd,2014,Indie,467
Edddddddddddddddddddd,2014,Simulation,467
Edgy1,2014,Action,47
Edgy1,2015,Action,94
Eehee,2014,Action,37576
Efficentct,2014,Action,14
Effied,2014,Indie,42
Efreak,2012,Strategy,0
Efreak,2013,Strategy,0
Efreak,2014,Strategy,0
Egames101,2014,Action,90
Eggy3301,2014,Action,273
Egplnt,2015,Action,984
Ehryus,2014,Indie,52
Ehryus,2014,Strategy,52
Eigthmark,2014,Indie,0
Eigthmark,2014,Rpg,0
Ejay2287,2015,Action,5380
Ekijo,2014,Rpg,0
Elchiruuuu114,2014,Indie,2542
Elchiruuuu114,2014,Simulation,2542
Element121,2014,Action,0
Element121,2015,Action,0
Elementico,2015,Action,3646
Eleusa,2015,Action,941
Elizabeth_007,2014,Indie,700
Elizabeth_007,2014,Simulation,700
Elk160,2014,Casual,4060
Elkurr,2014,Action,2583
Elkurr,2014,Rpg,2583
Ellaxoxo,2013,Action,2050
Ellaxoxo,2014,Action,4100
Ellaxoxo,2015,Action,1025
Elmepo,2014,Action,1348
Elt0r,2015,Action,84
Elwnquelegusta2hu,2014,Indie,6295
Elwnquelegusta2hu,2014,Simulation,6295
Emarques,2014,Action,10
Ember1654,2014,Casual,12
Emillllllllllllllllllllllll,2014,Action,55926
Enderkills0909,2015,Action,1020
Enemyofthetroll,2013,Indie,348
Enemyofthetroll,2013,Simulation,348
Engurneer,2015,Action,7784
Enska,2015,Action,116
Ep1cbunny,2014,Action,492
Epicownage234,2014,Indie,150
Epicownage234,2014,Strategy,150
Eralus,2015,Action,114
Eros13,2014,Action,100
Esenix,2014,Action,62
Eshdawg,2014,Action,394
Esodota,2013,Indie,205
Esodota,2013,Simulation,205
Esodota,2014,Indie,205
Esodota,2014,Simulation,205
Esodota,2015,Indie,205
Esodota,2015,Simulation,205
Espanolito,2013,Indie,483
Espanolito,2013,Simulation,483
Estetive,2013,Action,0
Estetive,2015,Action,0
Ethanxxxx1,2014,Indie,104
Ethanxxxx1,2014,Simulation,104
Etoka,2014,Strategy,102
Ettannis,2013,Indie,67
Ettannis,2013,Simulation,67
Eudanil,2013,Rpg,0
Evan950,2014,Indie,2797
Evan950,2014,Simulation,2797
Everae,2012,Action,0
Everae,2013,Action,0
Eviljarro,2013,Indie,3156
Eviljarro,2013,Simulation,3156
Eviljarro,2014,Indie,3156
Eviljarro,2014,Simulation,3156
Exayne11,2014,Indie,35469
Exayne11,2014,Simulation,35469
Exhilaration,2012,Indie,188
Exhilaration,2012,Simulation,188
Exodus20010,2013,Indie,5146
Exodus20010,2013,Simulation,5146
Externalz,2014,Action,3
Externalz,2015,Action,3
Extortia,2014,Action,3
Ezenthar,2013,Action,120
Faawks,2014,Action,0
Faawks,2015,Action,0
Faceman_,2015,Indie,321
Faceman_,2015,Simulation,321
Facundo424,2014,Strategy,0
Fagell,2015,Action,13
Fagola69,2014,Action,49104
Failkills007,2014,Action,7312
Fappymeals,2015,Indie,2399
Fappymeals,2015,Simulation,2399
Fazler,2015,Action,18125
Felipoi,2014,Action,2883
Felipoi,2015,Action,961
Fepa3,2014,Racing,0
Fetolino,2014,Indie,1385
Fetolino,2014,Simulation,1385
Fetolino,2015,Indie,1385
Fetolino,2015,Simulation,1385
Fezi,2015,Indie,4377
Fezi,2015,Simulation,4377
Fiesta787,2015,Action,179
Findoogle,2014,Action,2120
Firdorn,2014,Indie,5083
Firdorn,2014,Simulation,5083
Firdorn,2015,Indie,5083
Firdorn,2015,Simulation,5083
Fishfacecupcake,2014,Indie,191
Fishfacecupcake,2014,Simulation,191
Fishisaurus,2014,Indie,16491
Fishisaurus,2014,Simulation,16491
Fistfullofjam,2014,Action,167
Fitz136,2011,Action,0
Fitz136,2012,Action,0
Fitz136,2013,Action,0
Flabberdab,2014,Action,1831
Flakerinos,2013,Action,10
Flakerinos,2014,Action,10
Flakerinos,2015,Action,20
Flamemes,2014,Action,412
Flamemes,2015,Action,412
Flanderstime,2013,Action,883
Flanderstime,2014,Action,883
Flanderstime,2015,Action,883
Flappyflap,2015,Action,360
Flatesprofile,2014,Action,11
Flatesprofile,2015,Action,55
Flatzone2,2015,Indie,339
Flatzone2,2015,Simulation,339
Fliqi,2015,Action,72
Flubbabubby,2014,Indie,79661
Flubbabubby,2014,Simulation,79661
Flubby70,2015,Indie,1009
Flubby70,2015,Simulation,1009
Fluphy_,2013,Action,69
Fluphy_,2014,Action,92
Fluxxcore99,2015,Action,130
Flynntt,2014,Action,5956
Flynntt,2015,Action,1489
Foxlebt,2015,Indie,3833
Foxlebt,2015,Simulation,3833
Foxxy346,2014,Action,348
Foxxy346,2015,Action,696
Francyum,2014,Indie,1211
Francyum,2014,Simulation,1211
Francyum,2015,Indie,1211
Francyum,2015,Simulation,1211
Frankaloons,2014,Action,0
Frankaloons,2015,Action,0
Franstar2,2014,Indie,2886
Franstar2,2014,Simulation,2886
Frapplebats,2014,Rpg,0
Frayl,2014,Indie,21591
Frayl,2014,Simulation,21591
Fredderf2,2014,Action,58
Fredderf2,2014,Indie,58
Fredderf2,2014,Rpg,58
Freeballin99,2014,Indie,51486
Freeballin99,2014,Simulation,51486
Freeballin99,2015,Indie,154458
Freeballin99,2015,Simulation,154458
Freemeetupsforgaymen,2014,Indie,53018
Freemeetupsforgaymen,2014,Simulation,53018
Freemeetupsforgaymen,2015,Indie,159054
Freemeetupsforgaymen,2015,Simulation,159054
Fregus,2013,Indie,6755
Fregus,2013,Simulation,6755
Fregus,2014,Indie,6755
Fregus,2014,Simulation,6755
Frenzieddd,2014,Action,1728
Friendler,2014,Action,1052
Frituplay,2015,Action,1536
Frogpro007,2014,Indie,11650
Frogpro007,2014,Simulation,11650
Froppz,2014,Casual,58
Froppz,2015,Casual,58
Frostbyte69,2014,Action,3082
Frostbyte69,2015,Action,1541
Fudgemuncher,2014,Action,38
Fuffy,2014,Indie,584
Fuffy,2014,Simulation,584
Fumblee,2014,Action,48
Fyuushi,2014,Indie,23347
Fyuushi,2014,Simulation,23347
G0ldguts,2015,Action,0
G77777,2013,Action,56
G77777,2015,Action,56
Gaaaaary,2013,Action,48
Gaaaaary,2014,Action,144
Gaaaaary,2015,Action,96
Gaarashuffles,2015,Indie,321
Gaarashuffles,2015,Simulation,321
Gabbu,2014,Action,501
Gabbu,2015,Action,501
Gabo9,2014,Action,12
Gadwall7,2014,Action,404
Gamercubeeyes,2015,Action,272
Gamesnature,2013,Action,0
Gamesnature,2014,Action,0
Gamester101,2013,Action,3453
Gamester101,2014,Action,3453
Gaming_lover,2015,Action,11857
Garfiw,2015,Indie,2502
Garfiw,2015,Simulation,2502
Gatsukama,2011,Action,0
Gatsukama,2012,Action,0
Gawee08,2011,Action,10
Gazza9900,2013,Action,835
Gborges,2014,Indie,1431
Gborges,2014,Simulation,1431
Gcthemonkey,2014,Action,44
Gee3332,2014,Action,2
Geraldzgg,2013,Indie,611
Geraldzgg,2013,Simulation,611
Geraldzgg,2014,Indie,611
Geraldzgg,2014,Simulation,611
Ghastkiller,2014,Action,641
Ghoster09,2014,Indie,6716
Ghoster09,2014,Simulation,6716
Ghoster09,2015,Indie,6716
Ghoster09,2015,Simulation,6716
Gidsquid,2013,Action,7916
Gigglestik,2012,Action,502
Gigglestik,2013,Action,502
Gigglestik,2014,Action,502
Gigglestik,2015,Action,502
Gilzero0,2013,Indie,22447
Gilzero0,2013,Simulation,22447
Gilzero0,2014,Indie,44894
Gilzero0,2014,Simulation,44894
Giovannizzo,2015,Indie,14413
Giovannizzo,2015,Simulation,14413
Glenbluey,2015,Action,1858
Glitchar,2013,Indie,72021
Glitchar,2013,Simulation,72021
Global,2013,Strategy,52
Glype,2013,Action,36
Goatlicious,2014,Rpg,0
God_of_war_assassin,2014,Indie,446
God_of_war_assassin,2014,Simulation,446
Godoftitsandwines,2014,Action,9788
Godoftitsandwines,2015,Action,4894
Goofen,2014,Action,40
