user_id,item_id
76561198083330469,4000
Bossofu,620
76561198083333543,240
76561198083337043,49520
76561198083340264,4000
76561198083345928,105600
76561198083354364,4000
76561198083365064,65790
Thomasrimmington,10180
76561198083368303,4000
76561198083371349,4000
Wiiudrew,1250
76561198083375627,240
76561198083379387,300
76561198083389315,4000
76561198083394371,4000
76561198083404389,222140
76561198083404984,220860
76561198083412943,240
76561198083415294,240
Rickygrimes,4000
76561198083424098,4000
76561198083426345,4000
76561198083426777,208090
76561198083427144,4000
76561198083434306,224540
The_gaming_derp,240
76561198083442431,70
Vlitx,240
76561198083451317,10
76561198083454793,12200
76561198083456018,320
Thatwhitecrayon,240
Signorsoggy,240
76561198083469123,224540
76561198083469535,24670
Trenchyl,4000
76561198083475836,4000
76561198083486080,620
76561198083486519,42700
76561198083486648,730
76561198083487976,381560
76561198083490689,240
76561198083490956,4000
Flynny1,10
Xacehdx,220
76561198083511800,200170
76561198083512933,220240
76561198083514052,10
76561198083517568,4000
76561198083518631,4000
76561198083531438,1250
76561198083532743,57300
76561198083540054,4000
76561198083541446,300
76561198083545029,4000
76561198083551200,219640
76561198083558521,550
76561198083561122,102600
76561198083563426,240
Hping,4000
76561198083567742,730
76561198083568929,4000
76561198083569391,4560
76561198083569432,240
Gamerguy5,4000
76561198083573662,4000
76561198083573755,204360
76561198083576422,550
Eskymo__345,240
76561198083582472,550
76561198083582536,233720
76561198083584412,550
Tendoovi,4000
Officiallele,4000
Bengyfo,4000
Ysn0py,304930
76561198083594464,2400
76561198083597318,10
Zelixurl,4000
76561198083605474,8930
76561198083610649,550
76561198083610794,4000
76561198083613621,208090
Banrab2,220
Psychopathicpaladin,4000
76561198083624211,224540
Masoundauint,4000
76561198083628142,10180
Thebreakfastcrew,4000
76561198083633908,4000
76561198083635483,22600
76561198083636157,300
76561198083637228,203160
76561198083638433,4000
76561198083640655,240
Solidcygnus,4000
76561198083653273,4000
76561198083656678,4000
Joshdcsbnian,4000
76561198083674299,4000
76561198083677057,4000
76561198083684638,55230
76561198083689667,105600
76561198083698835,4000
76561198083699999,17080
76561198083701355,550
Specialkid,220
76561198083707526,550
76561198083708374,4000
76561198083710114,105600
76561198083711394,4000
76561198083711465,9200
Labsbitch,1510
76561198083717613,550
094553552,4000
76561198083723022,6020
76561198083729216,202970
76561198083733105,209870
76561198083733575,22120
Whatthepotato,4000
Kiviiivi,10
76561198083739069,4000
76561198083739638,200210
76561198083741740,220
Thedeathdealer,22330
76561198083753468,220
76561198083755583,10090
76561198083763943,105600
Yohan103303,4000
Leonel57,10
76561198083768981,207610
76561198083770638,24240
76561198083773631,4000
76561198083774878,273110
76561198083782397,208090
Alohawaii,4000
76561198083788921,4000
76561198083802514,4000
76561198083802649,20
76561198083809685,240
76561198083810066,70
76561198083815792,4000
76561198083817541,4000
Inorisanbaka,220
76561198083825549,4000
76561198083826615,202970
76561198083827807,550
76561198083849210,4000
76561198083857294,240
76561198083857376,41000
76561198083865606,4000
76561198083868824,13520
Mitchez,240
Mybeercandothat,4000
76561198083875900,230410
Pushaltf4,300
Guiuu,4000
76561198083879592,4000
76561198083879984,202970
Keegan1232123,7110
76561198083880871,4000
Eskelad,240
76561198083882202,4000
76561198083886452,550
Shoopbooyz,105600
76561198083891489,50
76561198083891708,240
76561198083894153,4000
Drepworld,4000
76561198083899036,550
76561198083900351,201790
76561198083901617,4000
76561198083902214,240
76561198083902227,104700
76561198083907395,105600
Nmally,230410
76561198083912163,730
76561198083913038,4000
76561198083913229,4000
76561198083913996,17470
76561198083923169,301520
76561198083923587,4000
76561198083924779,240
76561198083926138,4000
76561198083932991,220
Viniciusgamer19,17470
76561198083941506,204360
76561198083948870,4000
76561198083950155,291480
76561198083950864,550
76561198083953778,240
76561198083955447,4000
76561198083957857,24780
Statical,550
Un-mono-con-navaja,17470
76561198083968982,400
76561198083970827,240
76561198083971264,209160
Deathbreak,4000
76561198083974125,4000
Tvig72,63200
76561198083981071,109600
Lerigoplay,10
76561198083982664,45400
Theserofdales,10
76561198083990819,71340
76561198083994540,4000
76561198083997372,208090
Krysis07,730
Garlgay,220
Ditodarkside,91200
D34dly_nuk3,2400
76561198084014562,4000
76561198084025081,8930
76561198084027399,105600
76561198084033873,4000
36864,4700
76561198084038983,220
76561198084040897,4000
B3fore,4000
76561198084048139,10090
Theamazingcameron,4000
Rawrflux,4000
76561198084060909,4000
76561198084061763,291480
76561198084063168,730
76561198084065340,730
76561198084067308,4000
76561198084072146,4000
76561198084073200,208090
76561198084076331,400
1v1meinclubpenguinscrub,4000
Nicobil,34900
76561198084083229,4000
76561198084085336,550
76561198084093526,42700
Houzzzzze,24740
Nibble123,107100
76561198084098744,304930
76561198084100435,208090
76561198084100496,4000
76561198084101090,6120
76561198084101544,240
Mamher,22120
76561198084111342,550
Iamminiman,4000
76561198084113109,105600
76561198084118062,240
76561198084124408,225260
76561198084125426,4000
76561198084127890,4000
76561198084134554,220
76561198084139505,620
76561198084142519,6060
76561198084144935,730
76561198084146804,240
76561198084149077,4000
76561198084151651,240
Thaatguystorm,218680
76561198084152862,4000
76561198084155911,233720
76561198084155958,4000
76561198084158844,4000
76561198084164426,240
76561198084165280,240
76561198084169375,240
Caktuzzampurra,45700
76561198084180120,4000
76561198084185758,4000
76561198084189953,4000
76561198084192823,4000
76561198084202505,105600
76561198084203531,4000
76561198084204518,42700
76561198084204849,20
76561198084205989,219640
Bruzzycase911,26800
76561198084214678,10
76561198084215473,4000
76561198084217468,7670
76561198084219243,240
76561198084219340,500
75498,320
76561198084234181,208500
76561198084237310,4000
76561198084242808,4000
76561198084245594,240
76561198084249102,4000
76561198084252187,92000
76561198084253419,10
76561198084255483,550
76561198084257140,4000
Immaneenja,4000
76561198084265763,4000
76561198084267698,209080
76561198084275958,20570
76561198084281571,21100
76561198084286219,224540
76561198084287665,400
Apache164,4000
76561198084294278,47890
Rihandem,4000
Savage1br,400
Ramjamslam,70
76561198084314649,10
76561198084317958,204300
76561198084318081,220
76561198084318216,105600
76561198084319168,202970
76561198084324497,105600
76561198084326988,17410
Willisan24,10
76561198084332433,4000
Semmers,20900
76561198084336557,4000
Ialsodontknow,4000
76561198084341673,550
76561198084341855,304930
76561198084344752,4000
76561198084345784,105600
76561198084357690,2290
76561198084360591,4000
76561198084373566,219640
Abyssal_,220
76561198084379552,4000
7656119808438392,4000
76561198084389678,4000
Coldbirdy,10
76561198084394188,4000
S2xds2,2400
146847798098,4000
76561198084399404,204300
Cats7911,4000
Creepy_gh0st,4000
76561198084400522,4000
76561198084402837,304930
Azerthegreat,4000
Hazzabazzafonto,220200
76561198084430279,4000
Flyjac114,400
76561198084448948,4000
Itztdawgga,4000
76561198084459399,214100
76561198084460878,240
76561198084461436,233720
76561198084464809,4000
76561198084471974,4000
Evolutionswag1,240
76561198084476311,4000
76561198084480904,240
76561198084491984,4000
Zigzagmag,212680
76561198084493262,620
76561198084499695,105600
Jookzthegookz,240
76561198084502339,70
76561198084512919,4000
76561198084513305,4000
76561198084513334,200710
76561198084513644,4000
76561198084514998,65800
76561198084519786,208090
Dualhaze,4000
Shellycrystals,17470
76561198084529795,113400
76561198084534474,33900
76561198084543444,224540
76561198084550231,4000
76561198084557518,105600
76561198084558084,240
76561198084563536,4000
Kartoffel_,4000
76561198084581150,218130
Dark_wolf_fang,320
76561198084588288,4000
Joshmosh74,8870
76561198084590779,240
76561198084591132,227100
76561198084591174,105600
Polaritism,4000
Plsgiveme140hz,4000
God_unleashed95,230410
Cyborgsaber,4000
Nachoochoa,98500
76561198084603505,219150
Ferusel,4000
Hybridmindless,240
122249_700b,4000
76561198084617961,3920
76561198084618091,6060
Xeoeon,240
Voqze,10180
Shapry,4000
76561198084626403,291550
76561198084626733,208090
76561198084627567,240
76561198084627747,10500
76561198084630356,208090
76561198084632384,233450
76561198084637177,4000
76561198084639421,105600
76561198084640955,240
76561198084641640,4000
Whatismyid,10
76561198084642518,4000
76561198084644532,4000
Pvzrepeater,270570
76561198084645003,4000
Adrianogabriel,400
76561198084646830,47890
Ericwashea123,4000
76561198084648071,108710
76561198084652345,105600
76561198084655318,17390
Iluvapples,304930
Reaperdog,4000
Lostcarpet,70
Dirtycoon,10
76561198084661165,4000
76561198084668737,220
76561198084672128,273110
76561198084675502,224540
76561198084678252,4000
76561198084679644,550
76561198084681803,400
76561198084684909,49520
76561198084685565,220
76561198084686482,200170
76561198084692130,42700
Interittus,4000
76561198084703533,4000
Addisgrande,400
76561198084704985,55230
76561198084705205,202970
76561198084711337,218680
Sgttutui,224540
76561198084714549,500
Mrunknownyt,4000
76561198084722355,17080
Smerting,4000
76561198084727649,220
76561198084727975,304930
76561198084729314,70000
76561198084730003,4000
Blackmagic20,42700
76561198084733520,500
Xefrono,30
76561198084743472,550
76561198084747763,4000
Filmz,4000
76561198084756182,22300
76561198084763161,550
76561198084771161,240
76561198084773511,4000
76561198084774840,4000
76561198084774946,10
Elsinged,240
76561198084783307,240
76561198084785996,4000
76561198084791089,4000
76561198084800426,4000
76561198084805278,4000
76561198084812506,10180
Yourlittlescarecrow,220
76561198084820455,304930
Machine2341,300
76561198084828591,730
Ooosp0ng3b0booo,4000
76561198084841190,4700
76561198084844187,4000
76561198084846629,3920
Ded100xyev,301520
76561198084856711,240
76561198084871877,224540
Plastospleen,4000
76561198084875088,105600
76561198084875754,105600
Pyradon,4000
76561198084880468,4000
76561198084889491,4000
Akaito1812,4000
76561198084892894,4000
76561198084895766,301520
76561198084899414,4000
76561198084899718,4000
76561198084904896,113420
76561198084908538,550
76561198084914012,4000
Sirpeterson,105600
76561198084916386,3390
76561198084918124,550
Murilomourtada,4000
Plessss,4000
76561198084926859,240
Alluha-pepe,2400
Bono07,240
76561198084932307,4000
76561198084938724,4000
76561198084941875,4000
Platniumbolt,17470
Rogue_security,70
76561198084945226,45740
76561198084951934,203160
76561198084954927,304930
76561198084956683,240
76561198084966544,4000
76561198084972394,240
76561198084977058,4000
76561198084992629,212680
76561198084998342,15700
76561198085003632,4000
76561198085006003,10
Impossibleno,22300
76561198085017289,4000
76561198085019919,2620
76561198085024459,209080
76561198085029961,4000
76561198085033380,4760
76561198085035722,4000
76561198085039939,4000
Reachablegoose,6060
76561198085047339,240
Whenducksattack92,4000
76561198085050651,10
76561198085051750,107410
Crapgasm,4000
76561198085056890,304930
76561198085057414,4000
76561198085061732,12200
76561198085062722,65790
76561198085063077,730
76561198085075210,4000
76561198085079431,10
76561198085080816,35720
76561198085090114,4000
76561198085091150,206440
76561198085092607,105600
Theewokparty,4000
Azn1z,4000
Optic_shiftcrisis,16720
76561198085098284,210770
76561198085101310,291480
76561198085103771,4000
76561198085105954,4000
76561198085108020,221260
76561198085109957,105600
76561198085116943,4000
76561198085120962,730
76561198085125264,105600
76561198085126364,4000
76561198085127184,4000
76561198085128087,4000
Juancecabj,4000
76561198085131505,7670
76561198085132559,240
76561198085138400,550
76561198085141074,105600
Victorojas,550
76561198085148686,202970
76561198085151022,220
Hardcoreblackjack,4000
Aizm,23490
76561198085160604,4000
76561198085162710,4000
76561198085164525,7520
76561198085167583,400
76561198085168801,240
76561198085169531,10
76561198085169633,10
Officialblanc,4000
76561198085177627,4000
Ybot26,240
76561198085183269,4000
76561198085183415,220
76561198085185734,4000
76561198085187904,22300
Qplayzyt,4000
76561198085188253,231140
76561198085194311,105600
76561198085194786,500
76561198085196566,49520
Helloryan998,4000
Hhvhvhvvhvhv,70000
76561198085201516,252490
76561198085201866,4000
76561198085202902,550
76561198085204952,50
76561198085205459,550
Skyred12456,4000
Locustt,240
76561198085216476,4000
76561198085217008,4000
76561198085224062,3910
76561198085225105,4000
76561198085225993,4000
Unicorn1313,6880
Tufedes,240
76561198085232353,21100
76561198085245627,105600
76561198085246659,224540
76561198085249424,4000
76561198085253503,33930
Theelitezero,320
76561198085254013,104700
Kagayaki,550
Asianninja3000,240
Jollt3,240
76561198085272275,224540
76561198085274729,105600
76561198085276816,550
76561198085277108,24240
76561198085277220,105600
76561198085279087,4000
Usa-derpy,4000
76561198085281173,207610
76561198085283823,400
76561198085293451,4000
Mrbankaai,202970
76561198085305666,304930
Aznnghi,4000
76561198085308093,4000
76561198085315028,208090
76561198085325037,304930
76561198085331383,240
76561198085334156,42910
76561198085337197,238460
76561198085345522,30
76561198085349265,550
76561198085353274,200210
76561198085355506,202970
76561198085359422,221380
Laziz,1900
Shahryarfaraji,224260
76561198085378428,4000
Theectodawm,4000
76561198085391521,4000
Jefftequilla,4000
76561198085395799,227940
76561198085396375,1250
Spy21,4000
76561198085408323,4000
76561198085409190,730
76561198085415630,24960
76561198085416163,620
76561198085418034,291480
76561198085427673,10090
76561198085431407,104900
76561198085440463,42700
76561198085441225,4000
76561198085443575,240
76561198085452088,240
76561198085452317,4000
76561198085455018,70000
Alpha_numeric093,4000
1540359,218740
Djm3h,550
76561198085471285,224540
Morphett,240
Horuswedjat,203140
76561198085490373,202970
Seth043,240
76561198085498689,550
76561198085503005,7940
Best_tanon,3830
76561198085529308,4000
76561198085548073,231060
Rager1345,4000
76561198085550317,220
76561198085559465,304930
76561198085562496,104700
76561198085562726,4000
Niggerfaggot96696969696,4000
76561198085564985,240
Dontyuluvanimu,4000
C-f-c,4000
Captaineks,102810
Krodos,4000
76561198085580789,4000
76561198085581032,240
Land_of_dave,212680
Brandon_edwards,4000
76561198085597151,4000
87269876,105600
Itshodge,4000
76561198085608533,620
76561198085609048,400
76561198085616796,4000
Dnakmemes,240
76561198085622345,130
76561198085622481,4000
Blazeb46,22380
76561198085636114,4000
76561198085637306,17410
Master_cheezels,4000
Ian1111,50
76561198085640669,218740
76561198085643324,550
76561198085643800,4000
76561198085649759,105600
Completenumb,1520
Filfagaming,202970
Grge_alvrz,2400
76561198085657495,550
76561198085658989,8980
Jucabullet,550
Tiger9910,240
Pmy4cm,18500
76561198085671276,105600
76561198085672264,550
76561198085676418,220
76561198085683069,4000
76561198085683863,730
76561198085688030,240
76561198085689029,4000
Smity34,4000
76561198085690192,301520
Auzziesealgull,4000
76561198085694345,50620
Villainsinglasses,23310
76561198085709733,386360
76561198085710506,15620
76561198085714957,105600
Gruffmuffin,224540
76561198085719439,4000
Pootispower,20
76561198085720701,3310
76561198085721255,6860
76561198085724390,4000
76561198085728266,550
Cappnoodles,320
76561198085741905,4000
76561198085742671,4000
76561198085743341,220
Jjb_gaming,10180
Okitaze,4000
76561198085747163,240
76561198085747376,113200
76561198085750755,105600
76561198085750916,39160
76561198085752464,400
76561198085763003,22350
76561198085765683,4000
76561198085766543,4000
76561198085767521,4000
76561198085767697,220
76561198085773013,46400
76561198085774566,9480
76561198085778725,4000
76561198085789465,200210
76561198085790677,4000
76561198085792941,4000
76561198085794480,4000
76561198085795070,4000
76561198085798581,105600
76561198085799940,4000
76561198085800064,49520
76561198085802298,22320
76561198085806543,304930
76561198085808339,219640
76561198085808895,10
76561198085813887,203630
76561198085816721,730
76561198085820328,97000
76561198085820571,202970
76561198085824780,304930
Daylightninjah,240
Georgiequentin,22380
76561198085836306,4000
76561198085838339,4000
76561198085844825,4000
Parametros,27900
Avengedwerehog,1900
76561198085848209,4000
76561198085848759,2400
76561198085850816,550
76561198085851496,4000
76561198085855053,240
76561198085859096,20
Kurokenki,550
Stumblingaxe,550
76561198085867671,240
76561198085869975,4000
Azzakimbo2,220
76561198085874442,220160
76561198085876790,265630
76561198085877239,4000
76561198085878301,24960
76561198085878594,320
76561198085881700,4000
Thebrightlord,4000
76561198085888060,34030
76561198085888682,4000
76561198085889849,42910
Eggy3301,240
76561198085907483,23310
76561198085912801,240
76561198085916808,24010
Desmoindo,240
76561198085925846,4000
76561198085927527,22370
76561198085930890,218230
Jamesmario,4000
76561198085937994,730
76561198085938705,4000
Nickpiberiuswilde,4700
Anonymous1997,4000
76561198085955578,2610
Nadrojnibor8,240
101316,550
Nattootama,550
76561198085973498,4000
Kaisama1313,240
76561198085982092,42700
Schooldouche,4000
76561198085993415,230050
Jiohighfuyucygaupchg,220
76561198086004742,24960
Scarfacejoe10,4000
Australiangamers,33900
76561198086015111,202970
76561198086019938,4000
76561198086021614,4000
76561198086024607,4000
Woals902,220
Drewstir,20
76561198086033883,500
76561198086034272,4000
76561198086037100,202970
76561198086038377,33900
76561198086038964,550
5438910,730
Therealstache,240
Muffinwoona,4000
Breen67,300
Skrill3x225,4000
76561198086052936,4000
_noxide_,240
76561198086059245,550
76561198086068501,4000
Finthehumanpancakes,240
76561198086079946,730
76561198086087002,200210
76561198086087723,220
76561198086092732,4000
Krisweety,220
76561198086096545,4000
76561198086103481,4000
76561198086116939,4000
Footson,4000
76561198086118907,230410
76561198086124163,4760
Notacazador,1200
76561198086130346,10
76561198086130834,4000
Uhhdylann,4000
76561198086136616,70
76561198086137072,4000
76561198086143321,4000
76561198086144031,4000
Javaslo,20500
Rharryr,105600
76561198086150221,620
76561198086152515,220
Cchezzy,240
34383536,204360
76561198086181346,4000
018302,4000
Exellexe,4000
76561198086188944,105600
76561198086190229,4000
76561198086191004,4000
76561198086192920,206210
76561198086195473,4000
76561198086197802,4000
76561198086203635,4000
76561198086204112,4000
76561198086205676,8870
Pimpda,20
76561198086214706,215080
76561198086216880,4000
76561198086224829,1200
Mrmunchies69,17080
76561198086228304,4000
76561198086230454,4000
Viniciuspolux,4000
Masterhour,240
Clairjr,550
76561198086263948,105600
4131723314123,10
76561198086270423,4000
76561198086273706,4000
76561198086273853,8930
76561198086274347,4000
76561198086280694,4000
Freakman248,220
Mildred012,213030
76561198086290721,4000
76561198086296028,4000
Swag_monster123,4000
76561198086298152,240
76561198086298277,240
76561198086301384,10
1321742413,550
76561198086307661,240
76561198086308751,50130
76561198086311452,24960
Lyogxrth,4000
Matodekris123,4000
76561198086318133,6510
Obnoxious_lama,280
300799,730
76561198086323540,4000
Lindameilinda,550
Itreallytastesnice,102600
76561198086326092,304930
76561198086328305,224540
76561198086329569,4000
76561198086330085,304930
76561198086330454,4000
76561198086336252,240
133774553644535355354,304930
Huddoco,4000
76561198086348735,252490
Darknessdriver,4000
76561198086353284,23490
Treeman83,20
76561198086362660,4000
76561198086369883,4000
Earthtapestry22,4000
76561198086373219,240
76561198086374942,227580
76561198086382198,208090
76561198086388371,4000
76561198086388523,4000
76561198086392702,90200
Dogeatingcake,4000
76561198086404863,4000
76561198086407197,4000
Twartn,220
76561198086409431,4000
76561198086411628,224540
Moskiukas,550
Alekseif,220
76561198086415196,6060
76561198086418154,3910
Impostor004,206210
76561198086422245,730
Tiozzinho,240
76561198086425071,4000
Erickdsr2013,7940
Wizachu,4000
Tetriskitten,550
Guineapink,4000
76561198086442784,12200
76561198086447166,4000
76561198086452991,105600
Vadiabeijin,105600
76561198086454457,4000
Jackyxy,42700
76561198086456372,4000
76561198086466069,240
Publicclutch,500
76561198086483967,4000
76561198086485711,105600
76561198086491071,220
76561198086492970,220440
Acexknight,4000
76561198086503407,550
Designboyau,4000
Bountyboyz,550
Realdankfish,220
76561198086530323,240
76561198086533708,24240
76561198086537586,49520
76561198086538898,4000
Mopop,304930
76561198086541667,240
76561198086543121,113420
76561198086543917,282440
76561198086551273,4000
76561198086555698,4000
76561198086557260,240
76561198086559620,220260
76561198086560393,320
76561198086565004,4000
M_k_22,19900
76561198086571970,220
Chickenman2,6060
76561198086579977,4000
76561198086581679,240
76561198086581750,4000
76561198086582586,13520
Jomerboy,240
76561198086592059,240
Iamthedoc,220
76561198086600883,4000
76561198086608130,4000
Oodfloofield,4000
76561198086611989,19900
76561198086614016,220
76561198086615829,620
76561198086624815,304930
76561198086629067,224600
76561198086629867,16720
76561198086636975,4000
Troll_creeper95,4000
Myidua,4000
76561198086648566,4000
76561198086660625,220
76561198086661632,12120
76561198086666392,240
Matomiku,4000
Papapedo,220
76561198086685081,4000
76561198086693660,4000
76561198086698451,4000
76561198086699854,200390
76561198086704669,33900
76561198086708585,550
76561198086718157,349720
Crazys3rb,4000
Maresco2,730
76561198086724424,8930
76561198086725757,240
76561198086732280,4000
Ton2545,550
Mafiagamertv,4000
76561198086743874,208090
76561198086760968,4000
76561198086761332,4000
76561198086762512,230410
Drankmypurple,70
Henry9133,4760
76561198086776611,4920
76561198086781762,550
Banana314191,4000
76561198086784709,1250
76561198086802367,220
The_flying_oliver,240
76561198086802737,4000
76561198086809632,97330
76561198086818347,204300
76561198086821707,4000
76561198086821754,70000
76561198086826173,620
_chocolate_,300
76561198086827250,304930
Demlumpsdoe,230050
76561198086829374,46410
76561198086829411,15160
76561198086831586,550
76561198086833597,4000
76561198086834405,240
Danster40,240
Adamduke365,208090
76561198086841740,4000
76561198086842409,4000
76561198086842861,304050
76561198086844398,4000
76561198086848809,50620
76561198086850080,22350
76561198086853314,4000
76561198086855378,730
Gofuckyourself10,4000
76561198086870520,4000
Ctrlotus13x12,105600
76561198086876483,6000
76561198086879996,4000
76561198086885517,224540
Cpp-code,4000
76561198086898783,4000
76561198086899693,227100
76561198086901473,4000
76561198086903028,240
76561198086907097,304930
76561198086907734,107410
76561198086909538,4000
76561198086914261,730
Playerivd,7940
76561198086917125,620
76561198086918584,65800
76561198086918880,4000
76561198086924795,4000
76561198086925721,4000
76561198086929492,17470
76561198086931236,4000
76561198086933353,227940
76561198086948648,4000
76561198086953288,240
76561198086954536,550
76561198086956740,10500
Lonneycorn,240
76561198086979971,224540
76561198086981082,620
76561198086982364,4000
Jnorms1,12120
76561198086989292,550
Loge4165,4000
76561198086994314,206210
76561198086994652,4000
76561198086994927,24240
76561198086996214,99700
Littlekillerkalf,240
Duck0501,4000
76561198087018010,204300
76561198087019361,220
Kuzya_17,4000
76561198087024563,8930
76561198087028008,4000
Shaunsean,4000
76561198087029672,45400
76561198087033014,4000
That_random132,4000
76561198087044676,550
76561198087049680,17080
76561198087062928,209270
76561198087064200,35700
76561198087066015,49520
90904,4000
76561198087081351,4000
76561198087081945,105600
76561198087083897,550
76561198087093410,203140
76561198087096317,91600
76561198087096919,224260
76561198087098109,224260
Alexanderrox2010,4000
Poojaber,4000
76561198087114726,400
Ethanplays,220
76561198087122133,240
1873410337,4000
76561198087138535,240
76561198087141711,1250
76561198087147900,4000
76561198087151465,113420
76561198087155547,4000
Ivemadeupmymind,47890
76561198087159060,4000
76561198087167215,220
Bearomite,730
Themrscoutman,240
76561198087171863,1250
76561198087175873,105600
76561198087176249,7670
76561198087176764,105600
76561198087177555,4000
76561198087180436,4000
Ar7un,4000
76561198087184527,550
76561198087188778,4000
76561198087193450,620
76561198087193939,10
76561198087196831,1250
76561198087202705,92800
76561198087205408,4000
Rarecuntnt,4000
Rhysdavies3,220
76561198087209429,70000
76561198087216220,4000
76561198087218548,105600
76561198087220101,4000
L3afblower,4000
76561198087226788,4000
76561198087230183,4000
Irishtaco,221380
76561198087240685,304930
76561198087242646,4000
76561198087244079,35450
Erik79661,240
76561198087252039,4000
76561198087253183,4000
76561198087254450,4000
76561198087254461,4000
76561198087256202,240
76561198087276785,202970
76561198087282941,4000
76561198087284245,4000
76561198087287407,4000
76561198087296364,47870
51134243,20
76561198087309851,304930
Seatkung,1200
Tombraider102,4000
76561198087312533,550
76561198087324960,220
76561198087329244,218680
Lmao420fatsit,4000
76561198087347504,4000
Gozaa,10
76561198087368301,20
76561198087377044,224540
76561198087378537,550
76561198087380689,550
76561198087383526,500
Vacteamonthecase,4000
76561198087387656,230410
76561198087390454,4000
76561198087408867,240
2378695,730
76561198087418477,32430
76561198087418747,620
76561198087431712,240
Skyf,312990
76561198087439821,4000
76561198087440667,105600
Rayuganhelper,4000
76561198087444828,22380
Gazza1123,202970
76561198087447302,304930
76561198087448010,240
76561198087451601,105600
76561198087456789,240
76561198087457257,17390
76561198087459716,4000
76561198087466439,208500
76561198087467134,4000
76561198087467217,550
76561198087473102,4000
76561198087473691,4000
Ashtver,4000
76561198087485498,45100
Paraizkewl,240
76561198087488410,550
76561198087491832,4000
76561198087500027,220
76561198087504098,105600
76561198087511622,4000
76561198087512580,4000
76561198087512649,240
Harrystylianou,4000
76561198087516469,49520
Joshcheetah,207190
76561198087523477,4700
76561198087525621,42910
76561198087527685,4000
Michael_karl2009,24800
76561198087535785,550
76561198087539126,220860
Kunz0208,17450
76561198087545259,220
Bryanuru,4000
Putisspencerhere,4000
Babybuzz,550
76561198087556727,4000
76561198087556816,1250
76561198087557435,4000
76561198087559139,10180
Dacstar763,4000
Xflaremanxisawesome,4000
Sn00peh,4000
Appsonic82,4000
76561198087574887,4000
Ingatmati,550
76561198087582146,1250
76561198087586057,301520
76561198087587397,42910
76561198087588817,221640
76561198087594582,215470
76561198087601072,240
Gentleman55615179,271590
76561198087604441,1250
76561198087607264,1250
76561198087609931,70000
76561198087611382,304930
76561198087619542,240
76561198087620337,4000
76561198087630045,4000
76561198087633253,1250
Harryedwardes123,240
76561198087639018,320
Xxswagyolo420blazeitniggynigxx,24780
76561198087642264,4000
76561198087648439,10150
Wheslix,12120
76561198087660096,304930
76561198087661209,730
76561198087661229,105600
Getr3ktskrub,34900
76561198087668199,4000
Spankerlau,550
76561198087681999,240
76561198087682576,207230
76561198087683575,4000
Burcal72,550
76561198087700511,4000
76561198087709724,4000
76561198087711424,23310
76561198087714314,214950
Zerovelocitylp,4000
Gumbybum,220
76561198087721867,35700
76561198087729571,20
76561198087730856,17080
76561198087747112,4000
Gamergoat1,220
76561198087753522,240
76561198087756438,12120
76561198087756673,4000
76561198087763223,10500
76561198087767975,23490
76561198087768751,240
76561198087770592,240
76561198087773443,730
76561198087773983,4920
76561198087779228,12200
Oliveirasennin,9350
76561198087785603,4000
76561198087786611,4000
Leetskillsforneetbills,202970
Augustinito,220
76561198087789988,240
76561198087794756,219640
Dimpdash,4000
76561198087804472,8080
76561198087805793,25500
76561198087814808,105600
76561198087818012,240
76561198087825054,17430
76561198087828377,4000
Hobbitslayah,240
76561198087831534,244630
76561198087837304,4000
76561198087838366,22350
76561198087843941,15100
76561198087845917,1250
76561198087848789,550
Aduialphen,4000
76561198087856669,9900
76561198087859867,92800
Craftmilepng,291550
76561198087865526,10
76561198087871303,208090
76561198087872790,220
76561198087879168,211500
76561198087880030,550
76561198087881027,208090
Doggykung,2400
76561198087883568,221040
Nuggetlebiscuit,4000
76561198087903875,240
76561198087904925,105600
76561198087905412,20920
76561198087907526,304930
76561198087929509,240
76561198087944125,4000
76561198087951172,4000
76561198087953384,550
76561198087955020,1250
76561198087955485,253710
76561198087956654,2270
76561198087957421,4000
76561198087961430,45400
76561198087961923,620
76561198087964333,550
Lembladez,4000
76561198087977444,730
76561198087977919,50130
76561198087980305,105600
76561198087982515,8930
Sakkasak,4000
76561198087984209,4000
Jonathankurnia,25890
76561198087993743,220
76561198087994542,304930
76561198087997441,550
Colombiano00,12130
76561198088004195,10180
76561198088020203,730
76561198088022600,4000
Spiritwave,4000
76561198088035962,240
76561198088037781,550
76561198088038279,304930
Gameofthronesmyr,240
76561198088043123,4000
Tanarutth,4000
Athit_meepummarin,3700
Succboielite,204360
76561198088063039,400
76561198088066329,4000
76561198088067363,2610
Andrew0134,4000
76561198088072052,730
76561198088074266,221640
Awesomepunk39,4000
76561198088094255,302830
76561198088096734,4000
Basopo12,302830
Lyphelife,16120
Campercraft,620
76561198088103936,4000
76561198088108580,4000
Naytosh,218660
Pineapplesjuststahp,4000
Thelucasmacedo,24960
Shadowsword165,4000
Anuke,4000
Icecreamman2169,280
76561198088127025,105600
Aaa_2,4000
Drcpod,113200
Renanserrano93,204360
76561198088132584,4000
76561198088136724,620
76561198088144150,233720
76561198088145132,220
Apocalypticgaming,240
Blasting_creeper,4000
76561198088151265,550
76561198088159532,10
Unsolared,4000
A_pro_noob1,304930
76561198088164746,400
76561198088166110,42910
76561198088166268,4000
76561198088170552,4000
Poseidon1818,4000
Farox33,238460
Sirullok,4000
Zelcho,220
